시도,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당 
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
전라남도,1702,176,27,0,18,0,0,0,0,5,0,0
전라남도,873,136,15,0,5,1,0,0,0,2,0,1
전라남도,1698,188,17,2,10,1,1,1,0,1,0,4
전라남도,224,26,1,0,2,0,0,0,0,0,0,2
전라남도,339,52,6,0,1,0,0,0,0,0,0,2
전라남도,1947,202,17,0,11,1,0,0,1,1,0,6
전라남도,373,69,8,0,3,0,0,0,0,1,0,2
전라남도,331,42,1,0,1,0,0,0,0,1,0,4
전라남도,1576,174,18,0,4,1,0,0,0,1,0,4
전라남도,787,168,17,1,9,0,0,0,0,1,1,4
전라남도,1030,90,18,1,4,0,0,0,0,2,1,2
전라남도,399,50,5,0,1,1,0,0,1,2,0,1
전라남도,280,21,4,0,2,0,0,0,0,2,0,3
전라남도,879,106,15,0,3,0,0,0,0,1,0,3
전라남도,273,34,2,0,4,2,0,0,0,0,0,3
전라남도,219,17,1,1,6,0,0,0,0,0,0,1
전라남도,231,48,5,0,2,0,0,0,0,0,0,3
전라남도,479,67,10,1,4,0,0,0,0,1,0,1
전라남도,256,61,5,0,0,0,0,0,0,1,0,0
전라남도,183,42,5,1,6,0,0,0,1,0,0,0
전라남도,1846,327,32,0,8,0,0,0,0,2,1,2
전라남도,233,27,1,0,2,0,0,0,0,0,0,0
전라남도,578,196,14,0,7,0,0,0,2,1,0,0
전라남도,12167,2110,219,5,94,1,1,1,1,27,1,1
전라남도,1003,265,31,0,15,1,0,0,0,3,0,1
전라남도,1073,220,20,0,23,0,0,0,0,4,1,1
전라남도,1420,321,33,0,15,0,0,0,0,4,0,2
전라남도,1401,312,41,1,22,0,0,1,1,5,0,0
전라남도,1551,334,37,0,26,0,0,1,0,4,0,0
전라남도,1473,334,36,0,37,0,0,0,1,3,3,0
전라남도,1485,292,42,1,8,0,0,0,0,2,0,0
전라남도,1378,246,32,2,13,1,0,0,2,1,0,1
전라남도,1307,331,26,0,21,0,0,0,0,4,0,1
전라남도,3830,642,52,5,35,2,0,0,0,9,1,4
전라남도,717,171,14,0,24,0,0,0,0,1,0,1
전라남도,637,142,21,0,15,0,0,1,0,0,0,0
전라남도,972,258,28,0,15,0,1,0,0,3,0,0
전라남도,939,107,13,1,9,0,0,0,0,3,0,2
전라남도,368,40,7,0,4,0,0,0,0,1,0,1
전라남도,3182,1100,77,2,20,0,0,2,0,2,0,1
전라남도,467,210,25,0,9,0,1,0,1,1,0,0
전라남도,360,185,17,0,7,0,0,0,0,1,1,0
전라남도,339,213,17,0,6,0,0,0,0,1,0,0
전라남도,332,176,15,0,4,1,0,0,0,0,0,0
전라남도,363,186,22,1,8,0,0,0,0,0,0,1
전라남도,3983,390,44,1,14,0,1,3,1,4,1,6
전라남도,778,103,12,1,9,0,0,1,0,0,1,4
전라남도,403,32,4,0,4,0,0,0,0,0,0,0
전라남도,993,170,23,0,8,0,0,0,1,0,1,2
전라남도,442,76,5,0,8,0,0,0,0,1,0,0
전라남도,572,60,4,0,7,0,0,0,0,1,0,1
전라남도,986,74,6,0,5,2,0,0,1,1,0,1
전라남도,337,47,4,0,1,0,1,1,0,1,0,2
전라남도,232,18,2,1,1,0,0,0,0,0,1,0
전라남도,1251,99,8,0,3,0,0,1,0,5,0,16
전라남도,275,21,3,0,3,0,0,0,0,1,0,3
전라남도,233,39,1,0,1,0,0,0,0,0,0,0
전라남도,1505,99,17,1,5,2,0,0,0,3,2,10
전라남도,375,60,4,0,2,0,0,0,1,3,0,2
전라남도,156,17,2,0,0,0,0,0,0,0,0,0
전라남도,584,63,6,1,0,0,0,0,1,0,0,2
전라남도,243,38,7,0,2,0,0,0,1,0,0,1
전라남도,91,5,1,0,0,0,0,0,0,0,0,0
전라남도,858,120,9,1,16,0,0,1,0,1,0,1
전라남도,472,65,7,0,3,0,0,0,0,0,1,6
전라남도,1044,104,12,1,4,1,1,1,2,1,2,5
전라남도,420,47,5,0,2,0,0,0,0,1,0,1
전라남도,764,62,8,0,1,0,0,0,0,4,2,0
전라남도,303,39,0,0,3,0,0,0,0,1,0,2
전라남도,112,12,0,0,0,0,0,0,0,1,0,0
전라남도,1100,85,8,2,6,0,1,0,2,1,4,4
전라남도,398,68,5,0,2,0,0,0,1,0,1,2
전라남도,2068,162,40,4,5,4,0,0,0,0,0,7
전라남도,613,75,13,2,7,0,0,0,1,3,0,1
전라남도,234,17,5,0,1,0,0,0,0,0,2,1
전라남도,1449,84,11,2,5,1,0,0,0,2,2,3
전라남도,586,79,6,0,5,0,0,1,1,2,0,0
전라남도,271,24,1,0,1,1,0,0,0,0,0,1
전라남도,445,39,3,0,0,0,0,0,0,3,0,3
전라남도,97,12,2,0,1,0,0,0,0,0,1,0
전라남도,102,8,0,0,0,0,0,0,0,0,0,2
전라남도,4856,420,48,1,21,1,0,1,2,3,0,13
전라남도,437,77,17,0,8,0,1,0,0,0,0,2
전라남도,419,67,8,0,2,0,0,1,0,0,0,0
전라남도,655,89,9,3,5,0,0,0,0,0,0,1
전라남도,634,54,10,0,5,0,0,0,0,0,0,3
전라남도,1165,103,13,0,5,1,0,0,0,0,0,3
전라남도,347,64,6,0,3,0,0,0,0,1,0,0
전라남도,271,25,5,0,2,1,0,0,0,0,0,0
전라남도,1298,110,10,0,6,0,0,0,0,0,0,3
전라남도,275,38,6,0,6,0,0,0,0,1,0,2
전라남도,371,35,11,1,4,0,0,0,0,1,0,2
전라남도,769,66,7,0,2,0,0,0,0,1,1,3
전라남도,248,43,1,0,3,0,0,0,0,4,0,0
전라남도,160,22,4,0,0,0,0,0,0,0,2,2
전라남도,1056,144,9,0,5,1,0,0,0,1,3,3
전라남도,427,50,11,0,4,0,0,0,0,0,1,3
전라남도,1793,397,28,1,20,0,1,0,1,2,0,4
전라남도,369,63,4,0,0,0,1,0,0,0,1,3
전라남도,190,163,13,0,4,0,0,0,0,0,0,0
전라남도,153,16,0,0,0,0,0,0,0,0,0,0
전라남도,1413,132,14,0,9,0,1,0,0,2,1,5
전라남도,245,29,2,0,3,0,0,1,0,1,0,0
전라남도,509,55,5,2,3,0,0,0,0,0,0,2
전라남도,562,68,6,0,0,1,0,0,0,1,0,1
전라남도,249,36,4,1,1,0,0,0,0,0,0,1
전라남도,587,51,4,2,2,0,0,0,0,0,0,2
전라남도,241,28,6,0,4,0,0,0,0,0,0,0
전라남도,1236,100,12,1,6,1,1,0,0,0,1,3
전라남도,169,25,4,0,2,0,0,0,0,0,1,0
전라남도,189,36,1,0,2,0,0,0,0,0,1,0
전라남도,909,71,12,3,1,0,2,0,1,1,1,7
전라남도,234,45,5,0,4,0,0,0,0,0,0,0
전라남도,2803,349,47,5,15,0,1,2,0,5,1,9
전라남도,340,62,5,0,2,0,0,0,0,1,0,4
전라남도,320,55,7,0,7,1,0,0,1,1,0,1
전라남도,463,61,5,0,3,0,0,0,0,1,0,1
전라남도,281,38,8,0,4,0,0,0,0,0,0,2
전라남도,661,89,14,1,5,0,0,0,0,3,2,2
전라남도,362,63,7,0,3,0,0,0,0,0,0,2
전라남도,529,51,2,1,1,1,0,0,0,0,1,5
전라남도,327,49,1,0,5,0,1,0,0,0,1,2
전라남도,1210,95,18,1,5,1,0,0,0,0,0,7
전라남도,295,55,2,1,5,0,1,1,0,0,1,4
전라남도,410,37,3,1,1,2,0,0,1,0,0,5
전라남도,188,25,3,0,0,0,0,0,0,0,0,5
전라남도,654,98,6,0,3,0,0,1,0,0,1,2
전라남도,271,38,3,2,0,0,0,0,0,0,0,1
전라남도,417,38,3,1,1,1,0,0,0,0,0,2
전라남도,261,30,3,0,3,0,0,0,0,0,1,1
전라남도,1618,192,30,2,10,0,0,1,1,1,2,4
전라남도,410,65,12,0,9,0,0,0,0,0,1,1
전라남도,263,39,6,0,2,0,0,0,0,0,0,1
전라남도,885,82,10,0,3,1,0,0,1,2,1,6
전라남도,308,45,11,0,7,1,0,0,0,4,1,1
전라남도,526,50,10,1,2,0,0,0,1,4,2,4
전라남도,299,54,7,0,5,2,0,0,1,2,1,0
전라남도,434,62,1,1,0,0,0,0,0,0,1,2
전라남도,222,32,5,0,3,0,1,0,0,0,1,5
전라남도,3374,381,50,3,21,1,0,0,1,5,0,2
전라남도,325,43,7,0,2,0,0,0,0,0,1,0
전라남도,519,65,7,0,6,0,0,0,0,0,0,0
전라남도,448,77,6,0,5,0,0,0,0,2,0,0
전라남도,363,47,6,0,5,0,0,0,0,0,0,0
전라남도,523,84,12,1,9,0,0,0,0,5,0,2
전라남도,609,77,8,1,2,0,0,0,0,5,0,0
전라남도,265,53,3,0,2,1,0,0,0,1,0,2
전라남도,519,66,6,1,1,0,0,0,0,1,0,2
전라남도,130,20,1,0,1,0,0,0,0,0,1,2
전라남도,100,6,0,0,0,0,0,0,0,0,0,3
전라남도,91,18,2,0,2,0,0,0,0,1,0,2
전라남도,840,107,7,1,4,2,1,0,0,1,1,4
전라남도,272,46,1,0,2,0,0,0,0,0,0,1
전라남도,103,13,3,0,1,0,0,0,0,1,0,3
전라남도,136,26,3,0,0,0,0,0,0,0,0,0
전라남도,1132,128,16,2,7,2,0,1,0,3,0,2
전라남도,418,74,11,0,7,1,0,1,0,3,0,0
전라남도,793,84,7,1,3,0,0,0,1,0,0,3
전라남도,284,42,8,0,4,1,0,0,0,2,0,1
전라남도,185,25,0,0,0,0,0,0,0,1,0,0
전라남도,630,48,5,0,5,0,0,0,0,1,0,1
전라남도,290,67,5,0,0,1,0,2,0,4,0,1
전라남도,1042,136,8,0,4,0,0,1,0,2,0,5
전라남도,253,47,3,0,4,0,0,0,0,0,1,1
전라남도,212,46,1,0,0,0,0,0,0,1,0,0
전라남도,140,23,1,0,1,0,0,0,0,0,1,2
전라남도,4002,470,65,0,28,3,1,2,0,6,1,3
전라남도,256,24,2,0,2,0,0,0,0,0,0,0
전라남도,351,46,4,0,2,1,0,0,0,2,0,1
전라남도,579,101,7,0,8,0,0,0,1,0,0,0
전라남도,550,104,11,1,4,0,0,0,0,1,0,1
전라남도,558,101,8,1,3,0,0,0,0,0,0,1
전라남도,3715,355,33,3,14,0,0,0,0,2,1,5
전라남도,515,74,7,0,1,0,0,0,0,0,1,0
전라남도,350,47,7,0,2,0,1,1,0,1,1,1
전라남도,799,82,5,0,9,0,0,1,0,0,0,0
전라남도,188,11,1,0,1,0,0,0,0,0,0,1
전라남도,159,14,1,0,2,0,0,0,0,0,0,0
전라남도,130,207,3,1,0,0,0,1,0,0,3,1
전라남도,121,5,0,0,0,0,0,0,0,0,0,0
전라남도,1282,109,11,1,10,1,0,2,0,1,1,6
전라남도,353,41,6,1,7,0,0,1,1,0,0,1
전라남도,389,32,3,0,5,0,0,0,0,0,0,1
전라남도,1138,93,4,2,1,0,1,0,0,2,1,4
전라남도,296,44,3,0,0,0,0,0,0,1,0,0
전라남도,282,30,3,0,0,0,0,0,0,1,1,3
전라남도,1982,190,15,0,9,1,1,0,1,2,1,14
전라남도,272,34,6,0,8,0,0,0,0,0,0,0
전라남도,359,33,7,0,0,0,0,0,1,0,0,0
전라남도,1511,155,12,1,7,2,1,0,1,5,1,10
전라남도,191,19,0,0,0,0,0,0,0,0,0,2
전라남도,668,86,0,0,10,1,1,0,1,1,0,2
전라남도,1633,151,16,2,4,2,1,0,0,0,2,3
전라남도,232,24,4,0,1,0,0,0,0,1,1,4
전라남도,247,20,2,0,5,0,0,0,0,0,0,1
전라남도,356,55,4,0,2,1,0,1,0,0,0,2
전라남도,381,50,6,0,2,0,0,0,0,0,1,3
전라남도,763,100,13,1,4,0,1,0,0,1,1,2
전라남도,262,60,7,0,5,0,0,0,0,1,0,2
전라남도,605,67,6,3,2,0,0,0,0,0,2,5
전라남도,239,42,3,0,2,0,0,0,0,0,1,3
전라남도,997,94,14,2,6,1,0,0,0,1,0,8
전라남도,207,42,2,0,4,1,0,0,0,0,0,0
전라남도,136,20,3,0,1,0,0,0,0,0,1,2
전라남도,177,21,0,0,1,0,0,0,0,1,1,2
전라남도,358,53,5,0,1,1,0,0,0,0,0,8
전라남도,229,16,4,0,3,0,0,0,0,1,0,3
전라남도,130,19,2,0,0,0,1,0,0,1,0,1
전라남도,1568,158,12,2,6,3,1,0,0,1,0,5
전라남도,380,60,8,0,1,0,0,0,0,0,0,2
전라남도,239,29,4,0,2,0,0,0,0,0,0,1
전라남도,699,77,7,2,3,0,0,0,2,3,1,9
전라남도,280,30,2,1,4,0,0,0,0,4,0,0
전라남도,245,28,3,0,2,0,0,1,0,1,0,3
전라남도,1310,128,14,2,5,3,0,1,0,3,1,4
전라남도,266,40,6,0,3,0,0,0,0,2,0,0
전라남도,302,45,3,0,3,0,0,0,0,0,1,2
전라남도,829,74,12,0,1,0,0,0,0,1,1,3
전라남도,243,19,3,1,2,0,0,0,0,0,0,3
전라남도,188,21,4,0,0,0,0,0,0,1,1,1
전라남도,1145,128,9,1,3,1,0,1,0,0,0,5
전라남도,267,53,1,0,2,0,0,0,0,0,0,1
전라남도,334,24,2,1,1,0,0,0,0,0,2,1
전라남도,3007,337,38,1,27,4,0,1,1,7,3,1
전라남도,262,37,5,0,1,0,0,0,0,1,0,0
전라남도,247,49,5,0,4,0,0,0,0,0,2,0
전라남도,492,71,4,0,9,1,0,0,0,0,0,0
전라남도,113,15,2,0,0,0,0,0,0,0,0,2
전라남도,394,60,4,0,4,0,0,1,0,4,0,2
전라남도,200,28,3,0,1,0,1,0,0,1,0,0
전라남도,3355,360,38,1,13,0,0,1,0,2,1,9
전라남도,168,28,3,0,1,0,0,0,0,0,0,0
전라남도,309,26,2,0,2,0,0,0,0,1,0,0
전라남도,452,59,3,1,2,0,0,2,0,0,1,3
전라남도,320,34,2,0,4,0,0,0,0,0,0,2
전라남도,255,27,3,0,3,0,0,0,0,0,1,4
전라남도,221,32,0,0,1,0,0,0,0,0,1,2
전라남도,110,12,2,0,1,0,0,0,0,0,0,0
전라남도,697,108,10,0,7,1,0,0,0,0,0,2
전라남도,225,16,1,1,3,0,0,0,0,0,0,1
전라남도,125,2,0,0,2,0,0,0,0,1,0,0
전라남도,455,59,9,1,4,0,0,0,0,6,0,3
전라남도,139,16,1,2,0,0,0,0,0,0,0,2
전라남도,536,55,8,1,2,0,0,0,0,2,0,1
전라남도,246,21,4,0,0,0,0,0,0,1,0,0
전라남도,464,40,3,2,0,0,0,1,2,1,1,4
전라남도,181,20,6,0,3,0,0,0,1,0,0,0
전라남도,449,41,4,1,2,0,0,0,0,0,1,1
전라남도,176,28,3,0,4,1,0,0,0,0,0,0
전라남도,662,50,8,1,3,1,1,1,0,2,0,4
전라남도,253,49,6,2,3,0,0,1,0,0,0,0
전라남도,352,29,2,0,3,0,0,0,1,2,0,0
전라남도,140,25,2,0,0,0,0,0,0,4,0,0
전라남도,1381,127,22,0,3,0,1,1,1,2,0,3
전라남도,461,48,7,0,5,0,0,0,1,0,0,3
전라남도,317,38,1,0,4,0,0,1,0,2,0,4
전라남도,1324,130,17,2,8,0,0,0,0,6,1,3
전라남도,212,36,5,0,2,1,0,0,0,3,0,3
전라남도,404,61,5,0,2,1,0,1,1,1,0,0
전라남도,228,30,2,0,0,0,0,0,0,1,0,1
전라남도,943,97,4,0,8,0,0,0,0,5,0,3
전라남도,191,24,1,0,0,0,0,0,0,0,0,1
전라남도,273,29,5,0,3,0,0,0,0,1,0,1
전라남도,285,27,2,0,1,0,0,0,0,0,0,2
전라남도,483,49,3,0,1,1,0,0,0,1,1,2
전라남도,193,29,2,0,1,0,0,0,0,2,0,0
전라남도,9408,829,85,2,38,2,1,0,0,32,2,6
전라남도,759,89,13,0,4,1,0,0,0,1,0,1
전라남도,753,88,10,0,12,0,0,1,0,3,0,1
전라남도,868,120,7,4,10,0,0,0,0,2,0,0
전라남도,844,113,16,0,18,0,0,0,0,0,1,1
전라남도,510,71,8,0,7,0,0,0,0,1,1,0
전라남도,329,38,3,0,4,1,0,0,0,0,0,1
전라남도,279,24,2,0,1,0,0,0,0,2,0,2
전라남도,1238,163,18,0,9,0,1,0,0,3,0,0
전라남도,992,119,13,0,9,0,0,0,0,7,0,0
전라남도,734,102,15,0,7,0,0,0,0,4,1,0
전라남도,1146,159,20,0,7,1,0,1,0,3,0,1
전라남도,537,62,9,0,0,0,0,0,0,2,1,0
전라남도,1288,157,20,0,7,0,0,0,0,7,0,1
전라남도,391,41,4,0,3,0,0,0,0,0,0,1
전라남도,131,21,2,0,0,0,0,0,0,0,0,4
전라남도,167,11,1,0,1,0,0,1,0,1,0,2
전라남도,774,65,8,1,5,0,1,1,0,2,2,0
전라남도,242,36,0,0,3,0,0,0,0,2,0,1
전라남도,386,30,4,1,2,0,0,1,0,1,4,0
전라남도,157,20,1,0,0,0,0,1,0,1,0,4
전라남도,865,53,5,0,3,1,0,0,1,2,1,6
전라남도,218,21,3,1,2,0,0,0,1,0,1,0
전라남도,1346,123,9,0,10,2,1,1,0,3,0,1
전라남도,397,44,6,1,7,0,0,0,0,2,1,0
전라남도,307,27,2,0,2,0,0,0,0,0,0,0
전라남도,1176,90,9,0,3,2,0,0,0,5,0,5
전라남도,240,21,2,0,4,0,1,0,0,4,0,0
전라남도,295,40,6,0,1,0,0,0,0,3,1,2
전라남도,597,59,3,0,2,1,0,0,0,0,1,2
전라남도,191,25,2,0,3,0,0,1,0,0,0,2
전라남도,341,31,3,0,2,1,0,0,0,0,1,6
전라남도,144,19,2,0,0,0,0,0,0,1,0,2
전라남도,654,62,3,0,6,1,0,1,0,8,1,5
전라남도,290,34,3,0,3,0,1,1,0,3,0,1
전라남도,1483,133,11,1,7,1,1,2,3,6,1,6
전라남도,310,59,6,0,2,0,0,1,0,1,0,1
전라남도,226,29,1,0,1,0,0,0,0,1,0,3
전라남도,593,38,9,2,1,2,0,0,3,2,1,6
전라남도,204,23,1,0,2,0,0,0,0,1,0,4
전라남도,962,81,7,1,4,1,0,0,0,3,0,6
전라남도,325,24,4,0,2,1,0,0,0,0,2,4
전라남도,4795,475,43,0,32,0,1,1,1,11,0,5
전라남도,423,66,8,0,6,0,0,0,0,0,0,1
전라남도,309,36,4,0,2,0,0,0,0,1,2,0
전라남도,789,92,13,0,11,0,0,0,0,3,1,4
전라남도,659,88,9,0,6,0,0,1,0,4,1,3
전라남도,423,64,6,0,2,0,0,0,0,0,0,2
전라남도,199,20,3,0,6,0,1,0,0,2,1,2
전라남도,1855,131,8,0,1,2,2,0,0,4,1,3
전라남도,325,31,7,0,0,0,0,0,0,2,1,0
전라남도,311,20,1,0,3,0,0,0,0,2,0,2
전라남도,399,29,0,1,0,0,0,0,0,1,0,3
전라남도,1298,122,21,2,10,0,0,0,0,1,2,8
전라남도,478,65,8,0,5,1,1,0,0,0,0,3
전라남도,169,20,5,0,0,0,0,0,0,1,0,2
전라남도,1021,69,10,0,5,0,0,0,0,8,0,6
전라남도,319,49,6,1,5,0,0,0,0,2,0,1
전라남도,1151,86,14,0,2,3,1,0,2,1,1,5
전라남도,251,35,2,1,1,0,0,0,0,1,0,0
전라남도,333,22,4,1,0,0,0,0,0,3,1,1
전라남도,499,42,4,0,2,0,0,0,0,3,0,3
전라남도,188,41,3,0,4,0,0,0,0,1,0,1
전라남도,821,59,5,1,3,2,1,0,0,11,0,13
전라남도,243,35,2,0,3,0,0,1,0,5,1,3
전라남도,146,6,0,0,0,0,1,0,0,0,0,1
전라남도,363,51,9,0,4,1,0,0,0,1,0,0
전라남도,141,22,5,3,4,0,0,0,2,5,0,3
전라남도,760,75,7,1,2,0,0,1,0,5,1,1
전라남도,198,27,5,0,0,1,0,2,1,1,0,2
전라남도,1236,92,14,1,1,0,0,0,0,0,0,9
전라남도,405,48,3,0,1,0,0,0,0,0,0,4
전라남도,4251,566,52,2,23,2,0,1,1,6,3,6
전라남도,333,54,4,0,1,0,0,0,1,0,0,0
전라남도,589,81,8,0,1,0,0,0,0,1,2,2
전라남도,454,91,7,0,5,0,0,1,1,1,0,2
전라남도,284,35,5,0,2,0,0,0,0,0,0,4
전라남도,307,27,4,1,5,0,1,0,0,0,0,2
전라남도,754,117,7,0,2,0,0,0,0,3,1,0
전라남도,1261,181,21,3,7,1,0,0,0,3,1,0
전라남도,189,36,3,0,3,0,0,0,0,0,0,3
전라남도,473,69,7,0,3,0,0,0,0,1,1,2
전라남도,174,17,2,0,6,1,0,0,1,1,0,0
전라남도,969,108,12,1,4,1,0,1,0,2,2,7
전라남도,369,51,6,0,3,0,0,0,0,2,0,2
전라남도,502,54,3,2,0,0,0,0,0,1,1,0
전라남도,166,27,2,0,1,0,0,0,0,0,0,0
전라남도,742,67,7,1,5,0,0,0,0,2,0,3
전라남도,330,40,2,0,1,0,0,1,0,1,0,1
전라남도,912,143,12,2,5,1,1,1,0,4,2,2
전라남도,220,37,4,0,1,0,0,0,0,0,0,0
전라남도,132,20,2,1,2,0,1,0,0,1,0,2
전라남도,686,74,5,0,2,1,1,0,0,0,1,2
전라남도,189,38,10,0,0,0,0,0,0,0,2,1
전라남도,150,22,0,0,0,0,0,0,1,1,0,0
전라남도,1186,143,18,3,6,2,0,2,0,3,0,2
전라남도,417,58,9,0,6,0,0,0,0,1,0,1
전라남도,746,89,5,0,1,1,0,0,0,1,0,1
전라남도,267,36,2,1,4,0,0,0,1,1,0,2
전라남도,724,67,6,0,4,1,0,1,0,1,0,2
전라남도,269,38,4,1,3,0,0,0,0,0,0,0
전라남도,243,30,2,1,2,0,0,0,0,0,0,1
전라남도,102,12,0,0,0,0,0,0,0,0,0,0
전라남도,5660,528,64,1,27,0,0,0,1,11,1,1
전라남도,774,105,15,1,9,0,1,0,0,5,0,1
전라남도,893,96,10,1,10,0,0,1,0,4,0,1
전라남도,380,58,6,0,1,0,0,1,0,0,0,3
전라남도,855,119,17,0,7,0,0,0,0,2,0,1
전라남도,441,71,4,1,4,0,0,0,0,2,1,1
전라남도,380,35,7,0,2,0,0,2,0,1,0,3
전라남도,1226,56,10,0,2,0,0,0,0,2,0,3
전라남도,147,14,0,0,1,0,0,0,0,0,0,0
전라남도,303,30,0,0,2,0,0,1,0,0,0,1
전라남도,393,23,1,0,1,0,0,0,1,0,0,5
전라남도,1695,124,10,1,8,4,0,1,0,3,3,7
전라남도,462,44,7,0,4,0,1,0,0,1,1,2
전라남도,325,19,2,0,0,0,0,0,0,1,1,4
전라남도,346,14,0,0,0,1,0,0,0,1,0,0
전라남도,1139,142,13,0,7,0,0,0,0,1,0,5
전라남도,258,33,7,0,3,0,0,0,0,0,0,0
전라남도,291,32,6,0,2,0,0,0,0,0,0,3
전라남도,1520,102,9,0,6,0,1,0,0,2,1,3
전라남도,270,25,3,0,5,0,0,0,0,1,0,2
전라남도,284,32,3,0,5,0,0,1,0,0,0,3
전라남도,1851,120,11,1,6,0,1,0,0,6,2,9
전라남도,363,39,3,0,5,0,0,1,0,0,1,0
전라남도,176,18,2,0,1,0,0,0,0,0,0,1
전라남도,172,17,1,0,1,0,0,1,0,0,0,1
전라남도,889,76,5,0,3,0,0,0,0,4,1,7
전라남도,271,24,5,0,2,0,0,0,0,2,0,0
전라남도,217,21,2,0,5,0,0,1,0,0,0,1
전라남도,801,85,6,2,6,2,0,0,1,0,1,10
전라남도,194,26,2,1,2,0,0,0,0,1,0,1
전라남도,139,16,1,0,1,0,0,0,0,1,0,0
전라남도,89,5,0,0,0,1,0,0,1,0,1,3
전라남도,919,52,10,0,5,0,0,0,0,0,1,4
전라남도,225,17,3,0,1,0,0,0,1,0,0,5
전라남도,245,20,1,0,1,0,0,0,0,1,0,4
전라남도,441,28,1,0,2,0,0,0,0,0,0,3
전라남도,129,13,3,0,1,0,0,0,0,0,0,0
전라남도,991,60,10,1,3,1,0,1,0,1,0,5
전라남도,208,16,6,0,4,0,0,0,0,0,0,1
전라남도,296,33,2,0,1,0,0,0,0,1,0,1
전라남도,316,12,6,0,1,1,0,0,0,0,0,3
전라남도,94,16,0,0,2,0,0,0,0,1,0,0
전라남도,6518,633,73,6,43,5,1,0,0,13,1,6
전라남도,423,51,5,0,4,0,0,0,1,0,0,0
전라남도,364,55,3,0,2,0,0,0,0,0,0,0
전라남도,656,81,6,1,9,0,0,0,0,0,0,1
전라남도,1072,130,15,0,11,0,0,1,1,1,3,3
전라남도,332,36,3,1,3,0,0,0,0,1,0,0
전라남도,289,42,0,0,3,0,0,0,0,4,0,0
전라남도,452,43,4,0,5,0,0,0,0,3,0,0
전라남도,935,128,10,0,4,0,0,0,0,2,0,0
전라남도,367,34,5,0,4,0,0,0,1,0,0,3
전라남도,1339,142,15,0,5,2,0,0,0,4,0,3
전라남도,325,40,4,0,4,0,0,0,0,3,0,0
전라남도,251,30,3,0,3,0,0,0,0,0,0,2
전라남도,1220,123,14,1,4,1,0,0,2,1,1,3
전라남도,171,31,1,0,2,0,0,0,0,2,0,1
전라남도,191,18,1,0,3,0,0,0,0,0,0,1
전라남도,258,35,6,0,3,0,0,0,0,0,0,1
전라남도,1130,112,13,0,3,0,0,0,0,7,1,7
전라남도,146,20,0,0,0,0,0,0,0,0,0,0
전라남도,203,21,3,0,1,1,0,0,0,0,0,0
전라남도,280,25,1,1,0,0,0,0,1,2,0,1
전라남도,2074,189,20,2,10,2,0,0,0,3,1,16
전라남도,335,47,5,0,5,0,0,0,0,0,1,1
전라남도,279,35,3,0,1,2,0,0,0,2,1,3
전라남도,375,31,8,0,4,0,0,0,0,0,0,0
전라남도,335,36,9,0,3,0,0,0,0,1,0,0
전라남도,1211,134,6,0,6,0,0,0,1,0,5,7
전라남도,265,18,6,0,4,0,0,0,0,0,1,1
전라남도,266,21,3,0,0,0,0,0,0,0,0,1
전라남도,863,62,15,3,3,0,0,1,0,1,0,2
전라남도,217,17,1,0,1,0,0,0,0,0,0,1
전라남도,180,14,2,0,2,0,0,0,0,0,0,3
전라남도,1615,164,17,0,6,1,0,0,0,6,1,4
전라남도,273,32,6,0,2,0,0,0,0,2,0,0
전라남도,230,49,4,0,0,0,0,0,0,1,4,1
전라남도,828,64,10,0,2,1,1,0,0,1,0,2
전라남도,170,18,1,0,1,0,0,0,0,0,0,0
전라남도,206,33,4,0,1,0,0,0,0,0,0,0
전라남도,1011,77,6,2,3,0,0,0,0,2,1,4
전라남도,204,45,4,0,2,0,0,0,0,2,0,1
전라남도,223,26,3,0,2,1,0,0,0,1,1,0
전라남도,1830,166,16,3,5,1,0,1,2,3,0,7
전라남도,276,27,9,0,2,0,0,0,0,0,0,0
전라남도,257,24,2,0,2,0,0,1,0,1,0,2
전라남도,184,7,2,0,2,0,0,0,0,0,0,2
전라남도,233,31,1,0,1,0,0,0,0,1,0,1
전라남도,1396,106,15,2,9,0,0,1,1,0,1,5
전라남도,139,17,2,0,3,0,0,1,0,1,0,0
전라남도,180,14,1,0,1,0,0,0,1,0,0,0
전라남도,208,29,2,0,3,0,0,0,0,0,0,0
전라남도,1553,110,7,1,5,2,0,0,1,1,0,7
전라남도,349,47,3,0,1,0,0,0,0,1,0,2
전라남도,193,25,3,0,2,0,0,0,0,2,0,0
전라남도,202,27,2,0,1,0,0,0,0,0,0,4
전라남도,1385,139,14,0,5,1,1,1,0,1,1,5
전라남도,196,35,2,0,5,1,0,0,0,0,0,0
전라남도,181,17,1,0,0,0,0,0,0,3,0,3
전라남도,148,22,0,0,2,1,0,0,0,0,0,0
전라남도,3428,405,34,1,17,0,0,0,0,4,1,1
전라남도,829,121,7,0,7,0,0,0,2,0,0,2
전라남도,791,134,19,0,7,0,0,0,3,0,0,2
전라남도,324,25,1,0,8,0,0,0,0,0,0,3
전라남도,1155,113,20,1,3,2,0,0,1,7,0,6
전라남도,217,21,5,1,3,0,0,0,0,0,0,1
