시도명,새누리당 박근혜,민주통합당 문재인,무소속 박종선,무소속 김소연,무소속 강지원,무소속 김순자
전라남도,176,2065,0,0,6,3
전라남도,198,2104,1,0,3,1
전라남도,156,2050,0,1,2,1
전라남도,130,1949,0,1,4,0
전라남도,223,2237,1,1,8,0
전라남도,187,1513,0,1,3,4
전라남도,109,1414,1,1,7,4
전라남도,5,118,0,0,1,1
전라남도,34,157,0,1,1,3
전라남도,6,139,0,0,0,1
전라남도,107,1081,0,1,3,3
전라남도,131,1177,0,0,4,2
전라남도,186,2532,0,2,2,3
전라남도,116,1371,0,0,5,0
전라남도,113,1316,1,0,4,0
전라남도,85,793,0,1,0,1
전라남도,136,1455,0,0,3,1
전라남도,155,2382,0,1,6,3
전라남도,218,2988,0,1,6,5
전라남도,196,1656,0,1,5,2
전라남도,142,1779,1,2,3,0
전라남도,235,2761,1,1,3,0
전라남도,144,1368,0,0,3,0
전라남도,117,1516,0,1,2,4
전라남도,154,1491,2,3,8,2
전라남도,315,3844,1,3,2,1
전라남도,166,1866,1,1,2,2
전라남도,127,1667,0,0,2,0
전라남도,230,2390,0,1,3,2
전라남도,156,2034,1,0,3,3
전라남도,182,2137,0,0,3,0
전라남도,158,1989,0,3,4,2
전라남도,237,2594,0,3,5,1
전라남도,295,2717,0,1,3,2
전라남도,102,1379,0,0,3,2
전라남도,202,1961,0,2,5,3
전라남도,198,2862,0,0,4,3
전라남도,240,2995,1,3,4,1
전라남도,219,2435,0,0,3,2
전라남도,175,1935,0,0,0,0
전라남도,205,2326,0,0,0,1
전라남도,313,3362,1,2,3,2
전라남도,238,2276,0,0,1,0
전라남도,302,2940,0,0,7,3
전라남도,114,1127,1,1,4,3
전라남도,54,822,0,0,2,2
전라남도,123,1389,2,2,9,3
전라남도,88,1073,2,0,3,0
전라남도,87,1040,1,0,5,3
전라남도,277,2521,0,1,4,2
전라남도,146,1634,9,6,3,3
전라남도,89,747,2,7,0,2
전라남도,86,1083,8,7,4,4
전라남도,103,966,6,2,16,6
전라남도,194,2299,1,4,4,0
전라남도,243,2457,1,3,22,12
전라남도,68,827,1,0,10,6
전라남도,52,735,0,2,15,14
전라남도,35,186,0,1,1,2
전라남도,154,1158,4,3,4,6
전라남도,91,963,2,5,3,0
전라남도,104,1032,5,3,14,8
전라남도,107,1010,2,7,3,5
전라남도,125,767,1,1,10,5
전라남도,4,148,0,0,1,0
전라남도,18,254,0,1,2,4
전라남도,6,92,0,0,1,2
전라남도,37,230,1,0,7,2
전라남도,40,286,0,2,7,3
전라남도,6,129,0,0,2,2
전라남도,65,450,2,0,6,1
전라남도,18,223,3,1,5,0
전라남도,3,44,0,0,1,0
전라남도,13,195,0,0,1,3
전라남도,1,29,0,0,0,0
전라남도,13,52,0,0,1,1
전라남도,7,189,0,0,0,0
전라남도,4,80,0,1,0,1
전라남도,0,25,0,0,0,0
전라남도,1,28,1,0,2,0
전라남도,2,35,0,0,1,0
전라남도,48,290,0,0,1,0
전라남도,33,164,0,0,0,0
전라남도,34,202,1,0,0,1
전라남도,26,149,0,0,1,0
전라남도,24,202,0,0,1,0
전라남도,17,117,0,0,0,2
전라남도,161,1189,0,0,5,4
전라남도,144,1023,0,0,4,1
전라남도,87,741,0,0,1,2
전라남도,73,772,0,0,1,2
전라남도,201,1481,1,0,2,0
전라남도,177,1670,1,0,4,1
전라남도,196,1743,1,1,1,2
전라남도,162,1540,1,0,2,4
전라남도,113,1437,1,1,5,1
전라남도,143,1622,1,1,4,0
전라남도,89,1260,1,1,3,2
전라남도,163,1633,0,0,5,2
전라남도,147,1226,1,1,1,1
전라남도,143,1446,0,0,6,1
전라남도,154,1537,0,0,3,2
전라남도,144,1406,0,0,0,1
전라남도,80,1147,0,2,5,1
전라남도,146,1498,1,1,4,3
전라남도,176,2292,1,0,1,1
전라남도,115,1133,0,0,4,0
전라남도,155,1932,0,1,7,0
전라남도,225,2229,1,1,4,3
전라남도,180,1873,1,0,1,1
전라남도,34,471,0,0,1,2
전라남도,7,87,0,0,0,0
전라남도,223,2443,0,1,3,3
전라남도,241,1902,0,0,3,0
전라남도,223,2360,1,1,1,0
전라남도,142,2243,0,1,2,2
전라남도,167,1810,0,0,3,1
전라남도,119,1953,0,0,2,5
전라남도,109,1246,1,0,1,0
전라남도,166,1974,0,0,1,2
전라남도,273,3037,0,0,2,2
전라남도,121,1247,0,0,3,0
전라남도,217,1658,1,0,4,7
전라남도,197,3183,0,0,2,1
전라남도,249,2201,0,0,4,4
전라남도,177,1822,0,2,6,2
전라남도,118,1650,2,1,3,1
전라남도,115,1541,2,0,0,2
전라남도,121,1362,2,0,3,1
전라남도,276,3077,1,1,2,0
전라남도,135,1702,2,2,2,0
전라남도,233,2475,2,0,5,3
전라남도,66,885,2,0,5,1
전라남도,162,1313,0,0,1,2
전라남도,258,2453,1,0,1,2
전라남도,241,2440,0,1,5,1
전라남도,233,2109,1,0,2,2
전라남도,218,3202,0,1,3,4
전라남도,206,2070,1,1,3,1
전라남도,266,2499,1,0,1,0
전라남도,281,2804,0,1,4,1
전라남도,191,2039,4,2,5,5
전라남도,210,2160,2,1,2,4
전라남도,119,1777,2,0,2,1
전라남도,193,1860,4,0,3,2
전라남도,118,1430,1,0,1,1
전라남도,233,2348,3,0,3,2
전라남도,203,1651,1,0,2,1
전라남도,288,2773,0,1,2,3
전라남도,203,2474,0,0,7,5
전라남도,268,3151,0,0,2,5
전라남도,185,1859,1,2,4,3
전라남도,98,992,0,0,3,1
전라남도,126,1500,1,0,0,1
전라남도,127,1931,0,1,3,0
전라남도,138,1685,0,0,7,0
전라남도,56,822,0,1,2,0
전라남도,151,1496,0,1,5,10
전라남도,37,320,0,2,3,2
전라남도,108,881,2,0,4,7
전라남도,148,1289,0,0,4,6
전라남도,124,1076,0,2,4,4
전라남도,49,618,1,0,2,5
전라남도,116,1285,1,0,6,5
전라남도,70,937,1,1,7,4
전라남도,150,1434,0,1,7,4
전라남도,138,1409,1,0,6,1
전라남도,82,875,0,1,3,2
전라남도,82,696,1,3,2,3
전라남도,114,963,1,0,7,1
전라남도,187,2043,0,0,3,1
전라남도,91,1277,0,0,4,1
전라남도,44,767,0,0,3,0
전라남도,222,2922,2,0,6,1
전라남도,186,2937,0,2,2,0
전라남도,255,3767,0,0,3,1
전라남도,76,759,1,0,3,0
전라남도,136,1214,1,1,4,4
전라남도,100,1601,0,0,0,1
전라남도,236,2351,0,2,3,2
전라남도,69,795,0,1,1,1
전라남도,136,1031,1,0,3,7
전라남도,94,1075,1,0,2,1
전라남도,155,1268,1,0,8,3
전라남도,308,2862,1,1,11,6
전라남도,234,1605,1,0,4,1
전라남도,199,2132,0,1,6,4
전라남도,128,1215,0,1,1,1
전라남도,169,1737,0,2,1,3
전라남도,114,1513,0,1,0,1
전라남도,281,2856,0,2,4,1
전라남도,166,2180,1,1,6,3
전라남도,129,1339,0,0,1,2
전라남도,140,1674,0,0,4,1
전라남도,193,1959,0,0,2,0
전라남도,104,803,0,0,2,0
전라남도,158,1515,0,1,2,3
전라남도,276,2755,0,0,5,0
전라남도,206,2112,0,0,0,0
전라남도,242,2809,0,2,5,2
전라남도,264,2240,1,1,4,0
전라남도,185,2410,0,0,2,0
전라남도,194,2257,1,0,1,0
전라남도,185,2671,2,1,1,0
전라남도,148,2317,0,2,1,1
전라남도,146,2524,0,1,3,0
전라남도,165,1895,0,0,0,0
전라남도,281,2789,0,0,2,2
전라남도,128,1348,0,1,3,0
전라남도,160,1576,0,0,3,0
전라남도,251,2462,1,1,5,0
전라남도,146,1350,0,0,4,0
전라남도,154,1522,0,2,1,2
전라남도,153,1766,1,0,1,0
전라남도,144,1495,0,0,0,1
전라남도,235,2054,1,3,4,0
전라남도,248,1747,1,0,5,0
전라남도,125,1005,0,0,0,0
전라남도,143,1308,1,0,1,0
전라남도,212,2669,2,0,9,2
전라남도,108,1507,2,0,4,0
전라남도,96,1132,0,1,1,0
전라남도,290,2301,2,3,4,4
전라남도,185,1955,0,1,1,1
전라남도,312,3116,3,2,5,0
전라남도,134,1488,0,0,2,1
전라남도,147,1349,1,0,1,2
전라남도,203,2353,0,1,0,1
전라남도,265,2724,0,0,4,1
전라남도,215,2584,0,2,5,0
전라남도,475,3469,0,0,9,2
전라남도,225,2360,1,1,2,1
전라남도,189,2250,0,2,1,0
전라남도,107,1762,0,0,2,1
전라남도,156,2290,0,0,3,1
전라남도,243,2968,0,0,0,1
전라남도,128,1951,2,1,9,0
전라남도,147,2115,2,2,8,3
전라남도,48,617,1,0,4,3
전라남도,167,1899,0,1,7,7
전라남도,121,1126,2,0,4,6
전라남도,103,1055,1,0,6,2
전라남도,88,1106,0,1,9,6
전라남도,113,1205,0,2,11,5
전라남도,56,505,0,1,7,4
전라남도,150,1869,3,3,10,11
전라남도,191,1954,1,0,11,9
전라남도,51,640,1,0,3,2
전라남도,98,894,2,0,5,5
전라남도,68,510,0,0,1,0
전라남도,75,746,0,3,5,2
전라남도,78,1100,1,0,6,1
전라남도,108,1373,3,0,6,4
전라남도,105,1139,1,0,3,3
전라남도,58,865,1,0,3,6
전라남도,87,1168,1,0,4,2
전라남도,105,1489,1,1,10,5
전라남도,21,258,0,0,3,2
전라남도,79,774,0,0,2,1
전라남도,96,1243,2,1,18,4
전라남도,157,2147,2,1,20,3
전라남도,61,799,0,2,10,3
전라남도,45,317,0,1,4,2
전라남도,163,1888,2,0,2,1
전라남도,138,1340,0,0,3,4
전라남도,194,1869,2,0,4,0
전라남도,204,1321,0,0,3,2
전라남도,120,878,0,0,2,0
전라남도,139,1349,1,0,6,1
전라남도,194,1330,1,1,3,5
전라남도,119,1085,0,0,2,3
전라남도,222,2523,0,0,5,0
전라남도,99,984,0,0,2,2
전라남도,123,1171,1,1,5,4
전라남도,230,2117,3,1,4,5
전라남도,219,1986,0,0,1,0
전라남도,232,2247,0,0,2,5
전라남도,93,718,0,0,0,0
전라남도,239,2060,0,0,2,1
전라남도,48,482,0,1,4,1
전라남도,52,511,0,1,3,1
전라남도,78,943,0,1,4,0
전라남도,287,2087,1,2,3,1
전라남도,236,2042,0,1,5,2
전라남도,173,1757,1,0,5,1
전라남도,402,3238,0,1,5,0
전라남도,124,1056,0,1,1,0
전라남도,320,3146,0,0,4,0
전라남도,153,1440,0,1,2,1
전라남도,62,463,0,0,2,0
전라남도,104,836,1,1,8,6
전라남도,144,1065,1,1,7,3
전라남도,106,820,0,0,3,3
전라남도,66,746,0,1,10,7
전라남도,173,1478,0,1,6,1
전라남도,164,1321,1,2,12,9
전라남도,75,661,0,0,3,3
전라남도,182,1193,1,1,9,6
전라남도,49,413,0,0,7,2
전라남도,80,352,2,0,5,0
전라남도,113,466,0,0,4,0
전라남도,79,586,1,2,0,3
전라남도,55,691,0,0,4,3
전라남도,133,842,0,0,5,2
전라남도,302,1712,0,1,2,0
전라남도,478,2700,2,0,2,2
전라남도,561,2699,0,1,3,3
전라남도,456,2147,0,1,4,1
전라남도,414,2567,0,1,3,1
전라남도,503,2845,0,0,4,1
전라남도,420,2809,0,1,2,1
전라남도,507,2439,0,0,1,1
전라남도,355,2379,1,0,4,0
전라남도,460,2055,0,0,6,3
전라남도,159,994,0,0,3,1
전라남도,620,2470,4,0,4,5
전라남도,189,1375,1,2,4,6
전라남도,550,1575,0,0,7,0
전라남도,460,1016,0,0,3,0
전라남도,489,1247,1,0,5,1
전라남도,490,1276,0,0,2,1
전라남도,483,1214,0,0,5,0
전라남도,169,1538,2,0,8,5
전라남도,152,1532,2,0,10,2
전라남도,262,1653,1,1,3,0
전라남도,151,1118,0,1,6,2
전라남도,167,1579,1,1,9,3
전라남도,135,1259,0,2,10,4
전라남도,48,525,0,0,2,1
전라남도,86,1085,1,1,2,2
전라남도,107,1076,1,0,6,6
전라남도,66,470,0,0,3,0
전라남도,37,405,1,0,11,1
전라남도,146,1664,0,0,6,8
전라남도,51,669,0,0,4,3
전라남도,107,944,0,1,12,1
전라남도,22,228,0,0,1,0
전라남도,109,1051,1,0,13,2
전라남도,64,570,1,1,7,3
전라남도,132,1245,0,2,14,2
전라남도,29,476,0,1,7,2
전라남도,109,843,2,1,5,5
전라남도,38,290,1,0,4,2
전라남도,126,1203,1,6,9,5
전라남도,37,386,0,0,3,2
전라남도,158,1957,3,2,15,0
전라남도,39,575,0,1,4,2
전라남도,157,1872,0,1,7,6
전라남도,52,710,0,0,8,2
전라남도,191,1609,1,1,2,6
전라남도,146,1726,2,0,3,2
전라남도,246,1978,0,3,6,6
전라남도,227,1607,1,1,12,2
전라남도,153,1214,1,1,3,7
전라남도,38,742,0,1,2,4
전라남도,62,1060,1,2,5,3
전라남도,104,1207,1,0,7,3
전라남도,114,820,0,0,4,3
전라남도,29,366,1,0,5,3
전라남도,186,1942,0,0,20,3
전라남도,121,1257,0,1,6,1
전라남도,733,792,2,0,4,3
전라남도,46,686,0,0,6,1
전라남도,96,892,0,1,6,1
전라남도,191,1452,2,0,14,4
전라남도,110,927,0,2,6,2
전라남도,87,929,1,4,12,4
전라남도,88,843,0,1,6,4
전라남도,106,995,1,1,7,4
전라남도,182,1333,6,1,9,14
전라남도,159,937,0,0,6,2
전라남도,187,1169,0,1,3,1
전라남도,188,1326,2,2,9,12
전라남도,73,813,2,1,5,5
전라남도,170,1276,0,0,7,5
전라남도,145,1048,1,0,17,4
전라남도,190,1507,0,1,10,10
전라남도,195,778,1,1,8,3
전라남도,135,1153,3,0,15,7
전라남도,87,799,1,0,10,5
전라남도,121,1555,1,1,6,7
전라남도,71,764,0,0,4,4
전라남도,147,1682,1,1,12,1
전라남도,124,1145,0,0,3,7
전라남도,109,911,0,0,8,11
전라남도,118,767,0,0,0,0
전라남도,160,1359,0,1,1,0
전라남도,212,1409,0,2,1,0
전라남도,158,1035,2,0,3,3
전라남도,189,1173,0,0,5,4
전라남도,95,723,0,1,5,4
전라남도,87,438,0,0,3,4
전라남도,29,262,1,0,0,2
전라남도,44,204,1,0,3,1
전라남도,120,930,1,1,11,5
전라남도,54,237,0,0,2,3
전라남도,35,273,0,0,1,0
전라남도,251,1541,0,1,3,3
전라남도,115,820,0,0,3,6
전라남도,74,633,0,2,1,2
전라남도,125,904,1,0,4,1
전라남도,108,902,2,1,2,5
전라남도,84,591,0,0,1,0
전라남도,37,279,1,0,6,4
전라남도,34,431,0,1,4,2
전라남도,94,551,0,2,2,0
전라남도,182,1695,0,2,5,4
전라남도,236,1721,2,0,9,4
전라남도,217,1597,0,3,8,0
전라남도,139,1242,1,0,0,3
전라남도,167,1603,1,1,5,2
전라남도,207,1994,2,0,2,1
전라남도,21,345,1,0,6,1
전라남도,40,448,1,0,4,1
전라남도,9,67,0,0,2,0
전라남도,270,158,0,0,0,2
전라남도,9,173,0,0,0,1
전라남도,99,841,1,0,2,3
전라남도,76,690,0,0,4,4
전라남도,61,787,0,0,2,0
전라남도,115,1305,1,0,10,7
전라남도,68,779,0,1,6,5
전라남도,163,1642,0,0,9,9
전라남도,101,1237,0,0,11,6
전라남도,44,390,0,1,7,4
전라남도,99,1032,0,4,15,8
전라남도,153,1095,0,1,14,7
전라남도,51,331,0,0,1,2
전라남도,53,542,0,0,4,2
전라남도,149,1697,1,2,18,4
전라남도,80,768,0,0,2,2
전라남도,178,783,1,0,8,3
전라남도,53,298,1,0,7,5
전라남도,123,901,1,0,8,11
전라남도,131,899,1,2,6,4
전라남도,63,448,1,1,6,4
전라남도,58,431,0,0,4,3
전라남도,37,381,1,0,4,3
전라남도,63,540,0,1,4,11
전라남도,191,1483,0,2,6,3
전라남도,94,677,1,0,5,5
전라남도,135,952,1,0,14,3
전라남도,52,540,1,1,10,4
전라남도,112,1142,2,0,10,8
전라남도,107,956,0,0,8,3
전라남도,97,1056,1,1,6,3
전라남도,33,561,1,1,5,2
전라남도,143,1178,2,0,7,5
전라남도,86,930,2,0,10,2
전라남도,134,767,2,1,1,0
전라남도,192,923,0,1,1,1
전라남도,172,1270,2,1,6,0
전라남도,60,353,0,1,3,0
전라남도,86,805,1,2,6,6
전라남도,62,594,2,0,4,2
전라남도,117,813,1,2,3,2
전라남도,132,1024,1,1,0,1
전라남도,134,991,1,0,5,6
전라남도,104,824,0,0,9,6
전라남도,71,632,0,1,0,2
전라남도,73,663,0,0,6,5
전라남도,35,346,0,1,3,0
전라남도,154,1418,1,0,1,2
전라남도,75,522,0,1,3,4
전라남도,14,242,0,0,3,2
전라남도,99,688,1,1,14,6
전라남도,122,952,3,1,4,6
전라남도,109,799,3,0,3,2
전라남도,86,818,2,1,11,4
전라남도,134,1064,1,1,12,6
전라남도,94,551,1,0,1,3
전라남도,134,1143,1,0,8,5
전라남도,56,541,0,1,7,4
전라남도,100,760,0,0,4,2
전라남도,112,863,1,2,5,6
전라남도,159,1078,1,0,5,8
전라남도,73,589,0,1,3,4
전라남도,118,597,0,0,6,1
전라남도,77,564,1,1,8,4
전라남도,71,656,1,0,6,3
전라남도,69,783,0,0,7,4
전라남도,164,1608,0,0,1,2
전라남도,132,1954,2,1,4,1
전라남도,205,2271,1,2,4,3
전라남도,202,2459,6,1,4,2
전라남도,106,1236,1,0,1,0
전라남도,53,686,3,0,0,2
