시도,구시군,읍면동명,투표구명,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당 
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
경상북도,포항시남구,,구룡포읍제3투,28,190,2,0,2,0,0,0,1,1,1,1
경상북도,포항시남구,,구룡포읍제4투,55,390,5,0,2,0,1,1,0,0,0,0
경상북도,포항시남구,,관내사전투표,1645,4328,120,4,41,2,0,0,5,6,3,2
경상북도,포항시남구,,연일읍제1투,174,561,13,4,14,0,0,1,1,0,3,0
경상북도,포항시남구,,연일읍제2투,306,918,31,2,14,0,0,0,0,0,1,0
경상북도,포항시남구,,연일읍제3투,172,568,17,0,13,0,0,0,0,0,1,0
경상북도,포항시남구,,연일읍제4투,443,1159,47,1,19,0,0,2,4,2,1,1
경상북도,포항시남구,,연일읍제5투,438,1014,48,0,10,0,0,0,2,1,0,0
경상북도,포항시남구,,연일읍제6투,531,1268,53,0,14,0,2,0,0,0,1,2
경상북도,포항시남구,,연일읍제7투,578,1179,60,1,13,0,0,0,0,1,0,0
경상북도,포항시남구,,연일읍제8투,51,276,5,0,3,1,0,0,0,0,2,0
경상북도,포항시남구,,연일읍제9투,91,454,8,0,2,0,0,0,0,0,0,2
경상북도,포항시남구,,관내사전투표,3667,7399,278,3,146,0,2,2,3,11,4,3
경상북도,포항시남구,,오천읍제1투,398,870,47,0,18,0,0,0,1,0,1,1
경상북도,포항시남구,,오천읍제2투,209,712,26,0,22,0,0,0,1,6,1,0
경상북도,포항시남구,,오천읍제3투,119,451,8,2,10,1,0,0,0,0,1,1
경상북도,포항시남구,,오천읍제4투,115,410,14,3,12,0,0,0,0,1,0,0
경상북도,포항시남구,,오천읍제5투,220,729,18,0,11,0,0,0,1,2,3,0
경상북도,포항시남구,,오천읍제6투,134,450,13,0,11,2,0,0,0,2,0,0
경상북도,포항시남구,,오천읍제7투,233,873,22,0,23,1,0,0,1,1,3,0
경상북도,포항시남구,,오천읍제8투,461,1063,50,0,25,0,0,0,6,4,1,1
경상북도,포항시남구,,오천읍제9투,381,715,30,0,21,0,0,0,0,2,0,0
경상북도,포항시남구,,오천읍제10투,693,1044,66,0,28,1,0,1,0,0,1,0
경상북도,포항시남구,,오천읍제11투,310,586,38,0,18,0,0,1,1,3,0,0
경상북도,포항시남구,,오천읍제12투,227,626,14,0,29,0,0,1,0,1,1,0
경상북도,포항시남구,,오천읍제13투,135,469,12,0,13,0,0,0,1,1,2,0
경상북도,포항시남구,,오천읍제14투,516,982,32,0,39,0,0,1,0,0,0,0
경상북도,포항시남구,,오천읍제15투,626,1101,54,0,25,0,0,0,0,0,1,0
경상북도,포항시남구,,오천읍제16투,278,545,16,0,42,0,0,0,0,0,0,0
경상북도,포항시남구,,관내사전투표,306,1194,23,0,10,0,0,1,0,0,2,0
경상북도,포항시남구,,대송면제1투,66,337,3,0,7,0,0,1,0,1,1,0
경상북도,포항시남구,,대송면제2투,57,327,8,0,7,0,0,0,0,1,1,1
경상북도,포항시남구,,대송면제3투,62,251,5,0,4,0,0,0,0,1,0,0
경상북도,포항시남구,,관내사전투표,749,2629,63,2,50,3,1,2,3,5,1,4
경상북도,포항시남구,,동해면제1투,195,548,11,0,19,0,1,1,1,0,1,0
경상북도,포항시남구,,동해면제2투,24,156,0,0,1,0,0,0,0,1,0,0
경상북도,포항시남구,,동해면제3투,75,235,3,0,9,0,0,0,0,0,0,0
경상북도,포항시남구,,동해면제4투,120,466,20,2,8,0,0,0,1,1,0,1
경상북도,포항시남구,,동해면제5투,195,536,19,0,17,0,1,1,0,0,1,0
경상북도,포항시남구,,관내사전투표,200,1211,23,1,12,1,0,0,2,0,2,2
경상북도,포항시남구,,장기면제1투,28,240,4,0,5,0,0,0,1,0,1,0
경상북도,포항시남구,,장기면제2투,57,426,5,0,6,1,0,0,4,0,1,1
경상북도,포항시남구,,장기면제3투,40,320,12,0,5,0,0,0,0,0,2,3
경상북도,포항시남구,,관내사전투표,139,783,7,2,5,0,0,0,0,2,1,1
경상북도,포항시남구,,호미곶면투표소,48,309,7,0,1,0,0,0,1,0,1,0
경상북도,포항시남구,,관내사전투표,1260,4520,86,3,40,1,0,0,2,8,1,2
경상북도,포항시남구,,상대동제1투,225,839,20,1,12,0,0,0,2,4,1,0
경상북도,포항시남구,,상대동제2투,210,866,19,2,9,0,0,2,1,0,0,0
경상북도,포항시남구,,상대동제3투,179,800,19,0,11,0,0,2,1,1,0,1
경상북도,포항시남구,,상대동제4투,173,685,28,1,11,0,0,0,1,0,0,0
경상북도,포항시남구,,상대동제5투,180,649,18,0,10,0,0,0,1,0,0,0
경상북도,포항시남구,,상대동제6투,191,786,18,0,16,0,1,0,1,0,1,0
경상북도,포항시남구,,상대동제7투,187,824,16,0,4,0,0,0,1,0,0,1
경상북도,포항시남구,,상대동제8투,267,1165,26,1,16,0,0,0,3,2,0,0
경상북도,포항시남구,,관내사전투표,908,3838,51,2,33,1,1,0,2,6,0,1
경상북도,포항시남구,,해도동제1투,130,623,18,0,14,0,1,1,0,2,0,0
경상북도,포항시남구,,해도동제2투,102,462,7,0,5,0,0,0,4,0,0,1
경상북도,포항시남구,,해도동제3투,144,758,15,0,13,1,0,0,1,0,0,1
경상북도,포항시남구,,해도동제4투,122,705,7,1,10,0,0,0,0,0,1,0
경상북도,포항시남구,,해도동제5투,75,355,6,0,12,0,0,0,1,0,0,0
경상북도,포항시남구,,해도동제6투,230,863,10,0,14,0,0,0,2,1,0,1
경상북도,포항시남구,,해도동제7투,162,575,16,0,10,0,0,1,1,1,0,0
경상북도,포항시남구,,해도동제8투,153,557,15,0,11,0,0,1,0,1,0,0
경상북도,포항시남구,,관내사전투표,505,2715,36,2,18,0,1,2,2,2,0,2
경상북도,포항시남구,,송도동제1투,114,576,11,0,10,0,0,0,0,1,0,0
경상북도,포항시남구,,송도동제2투,144,555,8,0,10,1,0,1,2,1,1,0
경상북도,포항시남구,,송도동제3투,133,739,14,0,9,0,0,0,1,0,1,1
경상북도,포항시남구,,송도동제4투,191,1017,21,0,12,1,0,0,4,1,0,0
경상북도,포항시남구,,송도동제5투,109,562,11,0,9,0,0,1,0,0,0,1
경상북도,포항시남구,,관내사전투표,451,1339,35,1,39,0,0,1,0,4,0,0
경상북도,포항시남구,,청림동제1투,70,216,8,0,6,0,0,0,0,0,0,0
경상북도,포항시남구,,청림동제2투,205,560,11,1,18,1,0,0,2,4,0,1
경상북도,포항시남구,,청림동제3투,65,252,5,0,4,0,0,0,0,0,0,0
경상북도,포항시남구,,관내사전투표,508,1114,33,1,20,0,0,0,0,1,3,0
경상북도,포항시남구,,제철동투표소,197,558,34,0,6,0,0,0,0,1,0,0
경상북도,포항시남구,,관내사전투표,2754,4611,169,2,35,1,2,3,1,3,1,0
경상북도,포항시남구,,효곡동제1투,311,834,16,0,12,0,0,0,1,0,0,0
경상북도,포항시남구,,효곡동제2투,407,849,38,0,9,1,0,1,2,0,0,0
경상북도,포항시남구,,효곡동제3투,473,945,50,1,13,0,0,1,0,1,0,0
경상북도,포항시남구,,효곡동제4투,463,1075,48,0,8,0,0,0,1,1,0,0
경상북도,포항시남구,,효곡동제5투,476,945,41,1,13,1,0,2,1,1,0,1
경상북도,포항시남구,,효곡동제6투,420,924,45,0,7,0,0,0,1,1,0,0
경상북도,포항시남구,,효곡동제7투,559,1313,48,1,14,0,0,0,1,4,0,0
경상북도,포항시남구,,관내사전투표,1961,3778,145,0,32,1,0,1,3,3,2,1
경상북도,포항시남구,,대이동제1투,211,514,30,1,4,0,0,0,0,0,0,1
경상북도,포항시남구,,대이동제2투,256,781,20,0,9,0,0,0,2,0,0,0
경상북도,포항시남구,,대이동제3투,248,535,25,0,4,1,1,1,2,1,1,0
경상북도,포항시남구,,대이동제4투,246,633,13,0,12,1,0,0,5,1,0,0
경상북도,포항시남구,,대이동제5투,404,1021,39,0,9,0,0,0,3,2,0,0
경상북도,포항시남구,,대이동제6투,456,1067,53,0,12,0,0,1,5,2,1,1
경상북도,포항시남구,,대이동제7투,515,1213,47,0,12,1,0,0,2,0,1,0
경상북도,울릉군,,관내사전투표,445,1236,30,0,14,0,1,0,1,0,1,2
경상북도,울릉군,,울릉읍제1투,153,476,8,0,11,0,0,2,0,0,0,0
경상북도,울릉군,,울릉읍제2투,162,587,24,0,7,0,0,0,0,2,0,0
경상북도,울릉군,,울릉읍제3투,58,158,1,0,3,0,2,0,0,0,0,0
경상북도,울릉군,,관내사전투표,124,380,6,2,3,0,0,0,0,0,0,0
경상북도,울릉군,,서면제1투,36,161,2,0,2,0,0,0,1,0,0,1
경상북도,울릉군,,서면제2투,32,143,0,1,5,0,0,0,0,0,0,0
경상북도,울릉군,,관내사전투표,97,306,3,0,8,0,0,0,0,0,0,0
경상북도,울릉군,,북면제1투,41,133,3,0,1,0,0,0,1,0,0,1
경상북도,울릉군,,북면제2투,24,139,3,0,0,0,0,0,1,0,0,1
경상북도,경주시,,관내사전투표,319,1576,16,1,8,1,0,1,2,2,0,0
경상북도,경주시,,감포읍제1투,111,614,6,0,7,0,0,0,1,1,2,0
경상북도,경주시,,감포읍제2투,75,399,8,0,5,1,0,0,1,0,0,0
경상북도,경주시,,관내사전투표,1511,5296,103,6,55,3,2,1,5,6,4,2
경상북도,경주시,,안강읍제1투,132,688,11,0,12,0,0,1,1,1,2,0
경상북도,경주시,,안강읍제2투,204,1133,27,0,11,1,0,0,3,1,1,1
경상북도,경주시,,안강읍제3투,88,471,4,0,4,0,0,0,1,0,0,0
경상북도,경주시,,안강읍제4투,368,1279,28,0,30,0,2,0,1,2,2,2
경상북도,경주시,,안강읍제5투,305,967,27,1,20,1,2,0,7,0,1,0
경상북도,경주시,,안강읍제6투,348,956,51,0,18,0,1,1,4,3,2,1
경상북도,경주시,,안강읍제7투,104,505,12,0,2,0,1,0,1,0,1,0
경상북도,경주시,,관내사전투표,698,2792,46,4,30,1,1,2,5,6,5,3
경상북도,경주시,,건천읍제1투,184,763,18,1,27,1,0,2,5,0,1,2
경상북도,경주시,,건천읍제2투,109,542,13,0,7,0,0,0,0,0,0,0
경상북도,경주시,,건천읍제3투,101,603,13,0,7,1,0,0,0,0,0,2
경상북도,경주시,,관내사전투표,1442,2863,74,2,37,3,1,1,1,4,4,1
경상북도,경주시,,외동읍제1투,215,661,20,0,14,0,0,1,3,0,0,1
경상북도,경주시,,외동읍제2투,333,851,31,0,14,0,1,0,1,3,2,0
경상북도,경주시,,외동읍제3투,121,504,9,1,4,0,0,1,1,1,0,0
경상북도,경주시,,외동읍제4투,132,499,14,0,8,1,0,1,1,1,0,0
경상북도,경주시,,외동읍제5투,134,584,10,0,10,2,0,0,1,0,0,0
경상북도,경주시,,외동읍제6투,310,745,12,2,36,0,0,0,6,1,1,1
경상북도,경주시,,외동읍제7투,605,767,46,1,30,0,0,0,2,6,0,1
경상북도,경주시,,외동읍제8투,511,616,27,1,30,0,0,0,4,3,2,0
경상북도,경주시,,관내사전투표,605,1698,37,2,19,3,0,2,3,4,4,0
경상북도,경주시,,양남면제1투,189,567,10,1,15,0,1,0,1,1,0,2
경상북도,경주시,,양남면제2투,149,531,9,0,5,0,0,0,2,5,0,3
경상북도,경주시,,관내사전투표,424,1509,35,1,12,0,0,0,1,2,4,3
경상북도,경주시,,내남면제1투,140,478,7,0,9,1,0,0,0,2,2,1
경상북도,경주시,,내남면제2투,99,461,0,0,5,0,0,0,1,0,1,0
경상북도,경주시,,관내사전투표,212,1040,18,2,6,2,0,1,1,1,1,3
경상북도,경주시,,산내면투표소,119,559,5,0,9,0,0,0,3,1,0,0
경상북도,경주시,,관내사전투표,284,1219,20,2,9,0,0,1,1,1,3,0
경상북도,경주시,,서면투표소,118,612,10,0,9,0,0,0,0,4,2,0
경상북도,경주시,,관내사전투표,1707,3423,121,2,29,4,0,1,3,10,0,1
경상북도,경주시,,현곡면제1투,200,458,26,0,6,0,0,0,1,1,0,0
경상북도,경주시,,현곡면제2투,539,1084,64,0,11,0,0,1,4,2,0,0
경상북도,경주시,,현곡면제3투,358,1001,27,0,23,1,1,0,2,4,0,1
경상북도,경주시,,현곡면제4투,310,939,31,0,14,0,0,1,6,1,2,0
경상북도,경주시,,현곡면제5투,555,958,48,0,17,0,0,0,2,1,0,1
경상북도,경주시,,관내사전투표,449,1679,29,1,4,3,0,2,1,6,1,2
경상북도,경주시,,강동면제1투,118,643,10,0,15,1,0,0,3,0,0,0
경상북도,경주시,,강동면제2투,177,585,27,0,14,0,0,1,0,1,0,0
경상북도,경주시,,관내사전투표,649,1921,37,2,20,1,1,0,1,2,5,0
경상북도,경주시,,천북면제1투,234,837,14,0,25,0,0,0,3,1,0,1
경상북도,경주시,,천북면제2투,89,404,6,0,7,1,0,0,2,0,1,1
경상북도,경주시,,관내사전투표,555,2388,32,0,14,1,1,0,3,5,1,0
경상북도,경주시,,중부동제1투,145,529,13,0,4,1,0,0,1,0,1,0
경상북도,경주시,,중부동제2투,108,657,13,0,10,0,1,1,2,2,1,0
경상북도,경주시,,관내사전투표,662,2576,37,1,26,0,0,1,4,2,1,2
경상북도,경주시,,황오동제1투,157,748,11,1,8,1,1,0,2,0,1,0
경상북도,경주시,,황오동제2투,140,685,15,2,7,1,0,0,3,1,2,0
경상북도,경주시,,관내사전투표,1088,3717,63,0,37,0,1,0,6,1,2,0
경상북도,경주시,,성건동제1투,169,770,14,0,6,1,0,1,3,0,0,1
경상북도,경주시,,성건동제2투,163,784,15,1,15,0,0,0,2,1,0,0
경상북도,경주시,,성건동제3투,147,692,21,1,13,0,0,0,2,3,0,0
경상북도,경주시,,성건동제4투,216,850,27,1,15,0,1,0,1,0,1,0
경상북도,경주시,,관내사전투표,413,1659,32,0,15,2,0,1,5,1,2,3
경상북도,경주시,,황남동제1투,95,460,9,0,9,2,0,0,3,2,0,0
경상북도,경주시,,황남동제2투,92,426,7,0,7,0,0,3,0,0,0,1
경상북도,경주시,,관내사전투표,391,1393,23,0,22,0,0,0,0,3,1,1
경상북도,경주시,,월성동제1투,93,485,8,1,10,0,0,0,4,2,1,0
경상북도,경주시,,월성동제2투,288,915,20,0,12,0,0,1,4,2,1,1
경상북도,경주시,,관내사전투표,1499,3268,111,2,29,2,0,1,4,4,0,4
경상북도,경주시,,선도동제1투,234,750,19,0,12,0,0,1,2,0,0,1
경상북도,경주시,,선도동제2투,388,1209,37,0,22,1,1,1,4,1,2,0
경상북도,경주시,,선도동제3투,267,744,21,0,13,1,0,0,3,3,1,0
경상북도,경주시,,관내사전투표,1601,3268,116,3,40,0,0,3,4,6,2,2
경상북도,경주시,,용강동제1투,315,950,36,1,30,1,0,2,1,3,0,0
경상북도,경주시,,용강동제2투,557,1031,49,0,21,0,0,0,0,1,0,0
경상북도,경주시,,용강동제3투,311,1068,29,0,15,0,1,0,7,2,3,0
경상북도,경주시,,용강동제4투,415,1036,34,1,23,1,0,1,5,3,0,0
경상북도,경주시,,용강동제5투,619,889,53,0,16,1,0,0,0,1,0,1
경상북도,경주시,,관내사전투표,2753,5125,194,1,58,2,1,1,5,13,1,0
경상북도,경주시,,황성동제1투,381,1132,27,1,13,0,0,0,3,0,0,0
경상북도,경주시,,황성동제2투,302,905,21,1,19,0,0,1,1,4,2,1
경상북도,경주시,,황성동제3투,410,1019,38,0,17,0,0,0,2,1,0,0
경상북도,경주시,,황성동제4투,430,991,51,2,16,3,0,0,2,1,0,2
경상북도,경주시,,황성동제5투,400,898,51,1,14,0,0,1,2,0,1,0
경상북도,경주시,,황성동제6투,263,712,24,0,12,0,0,2,0,4,3,0
경상북도,경주시,,관내사전투표,1622,4840,131,0,56,2,1,1,1,8,1,3
경상북도,경주시,,동천동제1투,162,619,9,0,15,0,0,2,1,1,0,0
경상북도,경주시,,동천동제2투,262,944,25,0,10,0,0,0,3,2,0,2
경상북도,경주시,,동천동제3투,275,827,38,0,22,0,0,0,0,3,1,1
경상북도,경주시,,동천동제4투,258,864,21,0,24,0,0,0,1,0,1,2
경상북도,경주시,,동천동제5투,293,1065,19,1,20,1,0,0,2,6,0,0
경상북도,경주시,,동천동제6투,310,955,21,0,14,0,0,0,1,2,0,0
경상북도,경주시,,관내사전투표,1091,3061,58,0,34,2,0,0,4,5,3,2
경상북도,경주시,,불국동제1투,266,887,20,0,22,0,0,0,4,1,0,0
경상북도,경주시,,불국동제2투,271,1023,38,1,13,1,0,1,3,2,0,0
경상북도,경주시,,관내사전투표,373,1152,32,1,10,1,0,0,1,6,1,1
경상북도,경주시,,보덕동투표소,67,281,6,1,7,0,0,1,1,0,0,0
경상북도,경주시,,관내사전투표,311,1373,27,2,14,2,0,0,4,6,7,1
경상북도,경주시,,문무대왕면투표소,136,740,6,1,13,0,1,0,1,0,1,2
경상북도,김천시,,관내사전투표,543,2013,32,2,26,1,0,0,5,2,1,2
경상북도,김천시,,아포읍제1투,49,487,4,0,5,0,0,0,0,0,3,1
경상북도,김천시,,아포읍제2투,49,463,3,0,2,0,0,0,1,0,0,0
경상북도,김천시,,아포읍제3투,222,951,19,1,26,0,0,0,2,2,1,0
경상북도,김천시,,관내사전투표,374,1085,28,1,19,1,0,0,0,0,1,3
경상북도,김천시,,농소면제1투,50,309,5,1,4,0,0,0,0,1,1,1
경상북도,김천시,,농소면제2투,117,347,13,1,16,0,0,0,0,0,0,2
경상북도,김천시,,관내사전투표,239,920,20,1,11,0,1,0,1,1,0,1
경상북도,김천시,,남면제1투,56,369,11,0,3,0,0,0,2,0,0,1
경상북도,김천시,,남면제2투,57,352,8,0,4,0,0,0,0,1,1,0
경상북도,김천시,,관내사전투표,181,885,7,0,10,1,0,0,1,0,2,1
경상북도,김천시,,개령면투표소,83,605,8,0,9,0,0,1,2,1,0,0
경상북도,김천시,,관내사전투표,171,1118,13,2,6,1,0,1,2,2,6,1
경상북도,김천시,,감문면제1투,57,367,6,1,3,0,1,0,4,2,1,0
경상북도,김천시,,감문면제2투,40,387,4,0,4,0,0,0,1,0,1,0
경상북도,김천시,,관내사전투표,318,1334,28,1,14,0,1,1,0,3,2,1
경상북도,김천시,,어모면제1투,75,543,8,1,12,0,2,0,0,1,2,0
경상북도,김천시,,어모면제2투,57,427,5,1,4,0,1,0,1,0,0,0
경상북도,김천시,,관내사전투표,357,1191,27,2,8,0,0,0,2,1,0,0
경상북도,김천시,,봉산면제1투,94,408,10,0,4,0,0,0,1,1,0,1
경상북도,김천시,,봉산면제2투,77,400,4,0,5,0,0,0,3,1,1,1
경상북도,김천시,,관내사전투표,243,995,20,4,8,1,1,2,0,1,0,1
경상북도,김천시,,대항면제1투,87,416,6,0,11,0,0,0,1,0,3,0
경상북도,김천시,,대항면제2투,74,477,4,0,8,0,0,0,0,1,1,1
경상북도,김천시,,관내사전투표,198,921,13,1,7,1,0,0,0,1,4,3
경상북도,김천시,,감천면투표소,58,339,6,0,3,0,0,0,1,0,2,1
경상북도,김천시,,관내사전투표,128,707,7,1,2,1,0,1,0,0,1,1
경상북도,김천시,,조마면투표소,68,495,3,1,8,0,0,0,1,0,1,0
경상북도,김천시,,관내사전투표,141,762,15,1,8,1,0,0,0,0,2,2
경상북도,김천시,,구성면제1투,65,468,7,0,3,0,0,0,0,0,1,1
경상북도,김천시,,구성면제2투,42,238,4,0,4,0,0,1,1,2,0,0
경상북도,김천시,,관내사전투표,166,584,7,0,5,1,0,0,1,1,4,1
경상북도,김천시,,지례면제1투,49,249,4,0,1,0,0,0,1,1,1,0
경상북도,김천시,,지례면제2투,13,122,1,0,0,0,0,0,2,2,0,0
경상북도,김천시,,관내사전투표,85,479,6,2,2,0,0,1,0,1,2,3
경상북도,김천시,,부항면투표소,33,166,2,1,3,0,0,0,0,0,1,0
경상북도,김천시,,관내사전투표,153,729,14,0,4,1,0,1,1,2,5,6
경상북도,김천시,,대덕면투표소,53,329,8,1,7,0,0,0,0,0,0,0
경상북도,김천시,,관내사전투표,83,357,11,2,3,0,0,0,1,0,2,1
경상북도,김천시,,증산면투표소,32,196,4,1,10,0,0,0,1,1,1,0
경상북도,김천시,,관내사전투표,463,2117,34,0,21,1,0,1,1,2,0,1
경상북도,김천시,,자산동제1투,81,390,5,0,8,0,0,0,1,0,1,0
경상북도,김천시,,자산동제2투,132,642,13,0,9,0,0,0,0,0,0,0
경상북도,김천시,,자산동제3투,115,660,18,0,14,0,0,0,3,1,1,0
경상북도,김천시,,관내사전투표,507,2017,40,0,14,0,0,0,3,3,1,0
경상북도,김천시,,평화남산동제1투,57,368,7,0,4,0,0,1,2,0,1,0
경상북도,김천시,,평화남산동제2투,92,496,5,0,5,0,1,1,2,1,0,0
경상북도,김천시,,평화남산동제3투,117,594,14,0,14,0,1,1,1,0,0,0
경상북도,김천시,,평화남산동제4투,95,444,9,0,16,0,0,0,6,1,0,0
경상북도,김천시,,관내사전투표,321,1416,26,0,11,0,0,0,6,0,0,2
경상북도,김천시,,양금동제1투,56,484,8,0,4,0,0,0,3,1,1,0
경상북도,김천시,,양금동제2투,92,508,5,0,11,0,0,2,0,1,0,0
경상북도,김천시,,관내사전투표,1721,4218,161,7,59,2,0,0,3,6,2,3
경상북도,김천시,,대신동제1투,251,856,25,1,21,0,0,0,2,0,2,1
경상북도,김천시,,대신동제2투,275,733,27,0,13,0,0,0,0,0,1,0
경상북도,김천시,,대신동제3투,303,1084,35,1,27,0,0,0,3,0,0,2
경상북도,김천시,,대신동제4투,298,822,31,1,11,1,1,0,6,0,0,0
경상북도,김천시,,대신동제5투,151,580,12,0,12,0,0,1,0,0,0,0
경상북도,김천시,,대신동제6투,466,1210,26,2,20,0,1,0,0,1,1,1
경상북도,김천시,,관내사전투표,1572,4606,116,8,35,0,0,1,6,1,5,2
경상북도,김천시,,대곡동제1투,181,742,21,1,8,0,0,0,1,0,0,1
경상북도,김천시,,대곡동제2투,120,542,7,0,8,0,0,0,1,1,0,1
경상북도,김천시,,대곡동제3투,478,1249,42,1,19,0,0,1,3,0,0,1
경상북도,김천시,,대곡동제4투,102,599,14,0,20,0,0,0,0,1,0,0
경상북도,김천시,,대곡동제5투,120,381,16,0,10,0,0,0,1,0,0,1
경상북도,김천시,,대곡동제6투,133,556,9,0,9,0,0,1,1,0,0,0
경상북도,김천시,,관내사전투표,757,2344,64,0,32,0,0,0,1,3,3,1
경상북도,김천시,,지좌동제1투,305,1013,47,1,27,0,1,0,3,2,0,0
경상북도,김천시,,지좌동제2투,125,517,10,0,10,0,0,0,3,2,0,1
경상북도,김천시,,지좌동제3투,165,599,9,0,12,0,0,0,0,1,1,0
경상북도,김천시,,관내사전투표,2900,3386,179,5,34,1,0,0,1,3,1,3
경상북도,김천시,,율곡동제1투,472,866,46,0,13,1,1,0,4,0,0,1
경상북도,김천시,,율곡동제2투,507,726,34,0,17,0,0,1,1,0,0,0
경상북도,김천시,,율곡동제3투,387,676,32,0,12,0,0,0,0,0,0,0
경상북도,김천시,,율곡동제4투,393,682,31,0,15,0,0,0,1,4,0,0
경상북도,안동시,,관내사전투표,621,1462,19,1,16,1,0,0,1,1,5,0
경상북도,안동시,,풍산읍제1투,137,424,5,0,8,0,1,0,0,0,2,2
경상북도,안동시,,풍산읍제2투,73,350,5,0,3,0,0,0,0,0,2,0
경상북도,안동시,,풍산읍제3투,114,347,5,0,6,1,0,0,3,1,3,1
경상북도,안동시,,풍산읍제4투,171,538,13,1,6,1,0,1,0,1,1,1
경상북도,안동시,,관내사전투표,463,1071,20,1,5,0,1,0,1,1,6,4
경상북도,안동시,,와룡면제1투,148,483,3,0,7,1,0,0,0,1,2,1
경상북도,안동시,,와룡면제2투,89,323,2,1,5,0,0,0,0,0,2,1
경상북도,안동시,,관내사전투표,267,870,16,2,4,0,1,1,0,1,6,1
경상북도,안동시,,북후면제1투,95,403,5,0,5,0,0,0,2,2,2,0
경상북도,안동시,,북후면제2투,77,241,3,0,6,0,0,0,0,0,2,3
경상북도,안동시,,관내사전투표,288,756,10,1,3,0,0,0,0,2,0,0
경상북도,안동시,,서후면제1투,110,459,11,0,2,0,0,0,1,0,3,0
경상북도,안동시,,서후면제2투,99,402,5,1,5,0,0,0,0,1,1,0
경상북도,안동시,,관내사전투표,354,1002,23,0,8,1,0,0,2,2,2,0
경상북도,안동시,,풍천면제1투,178,547,9,1,15,0,0,0,3,0,1,2
경상북도,안동시,,풍천면제2투,71,334,4,0,6,0,0,0,1,1,3,1
경상북도,안동시,,풍천면제3투,33,216,2,1,2,0,0,0,2,2,2,0
경상북도,안동시,,풍천면제4투,250,389,24,0,9,0,1,0,0,0,0,0
경상북도,안동시,,관내사전투표,217,903,9,0,7,0,6,0,0,2,4,3
경상북도,안동시,,일직면제1투,56,280,0,0,3,0,0,0,0,0,1,0
경상북도,안동시,,일직면제2투,62,313,3,0,10,0,1,1,0,0,1,1
경상북도,안동시,,관내사전투표,190,561,8,0,3,1,0,0,0,0,1,2
경상북도,안동시,,남후면투표소,97,447,7,0,12,1,0,1,1,0,1,1
경상북도,안동시,,관내사전투표,186,439,8,1,5,1,0,0,0,0,0,0
경상북도,안동시,,남선면제1투,77,344,5,0,0,0,0,0,1,1,1,0
경상북도,안동시,,남선면제2투,116,293,5,1,5,0,0,0,1,1,1,0
경상북도,안동시,,관내사전투표,273,783,19,0,4,4,1,1,3,1,3,0
